No	EventID	REF_MCP_timestamp	DUT_MCP_timestamp	REF_MCP_maxY	DUT_MCP_maxY	REF_MCP_e_peak	DUT_MCP_e_peak	TrackerX	TrackerY	
269	911	166.5946	167.3551	2.2286	0.4967	11.7944	15.9911	25.2779	22.3610
270	912	168.6266	169.3656	2.5009	0.2259	13.5672	5.1873	22.4931	21.5931
271	913	160.7234	161.5236	0.4293	0.0750	2.2901	2.2044	24.1955	30.0585
272	914	160.1538	160.8863	2.4279	0.5789	13.6155	22.8505	0.0000	0.0000
273	915	170.5437	171.3028	1.7733	0.3229	11.1505	10.3768	0.0000	0.0000
274	916	159.7542	160.6438	2.0886	0.0748	11.4019	1.7484	23.5403	31.7227
275	917	170.7422	171.4879	1.8223	0.7751	9.9982	29.6090	21.2715	30.1455
276	918	164.7680	165.5011	0.4552	0.0830	2.2437	2.8809	22.6216	24.9307
277	920	173.8326	174.7419	0.6678	0.0735	3.5386	1.3126	18.9382	28.4335
278	921	165.8371	166.6671	0.1875	0.0764	0.9568	2.2737	29.3508	25.1386
279	922	179.1297	179.8825	2.2144	0.3912	11.8605	13.0376	25.6440	21.1694
280	923	166.2106	166.9646	1.7414	0.2080	9.2399	7.2520	0.0000	0.0000
281	925	168.5741	170.9449	0.1494	0.0135	0.8479	0.0990	0.0000	0.0000
282	926	166.7215	167.4564	0.6868	0.2654	3.6482	9.2367	19.3231	25.7549
283	927	163.9331	164.6576	0.6130	0.3084	3.5863	9.7385	0.0000	0.0000
284	928	176.0751	176.8001	0.5567	0.2503	2.8520	9.7879	30.1329	24.1766
285	929	163.0120	163.7749	1.7968	0.3980	9.6571	14.7450	19.2060	22.2648
286	930	166.3767	167.1387	1.7075	0.3368	9.1515	12.7666	25.0203	22.1280
287	932	158.2287	159.1109	0.4726	0.0779	2.4987	3.2686	0.0000	0.0000
288	933	155.8486	156.6195	1.6661	0.3894	9.0926	14.6889	0.0000	0.0000
289	934	156.1025	156.8194	2.2725	0.2447	12.3761	7.9546	21.1000	30.1652
290	936	174.9548	175.7868	0.3189	0.0553	1.7145	1.0336	0.0000	0.0000
291	937	171.9897	172.7663	1.2832	0.1682	6.7457	4.3791	20.4242	31.8615
292	938	174.1912	174.9206	1.2788	0.2601	6.9410	8.4197	32.2398	28.0381
293	939	161.7993	162.5449	1.5976	0.1930	8.4471	5.9663	27.2163	31.4570
294	940	162.7944	163.6005	0.8347	0.1932	5.0536	6.8491	33.2628	24.6626
295	941	175.0212	175.8166	2.1555	0.2047	12.3408	7.3036	26.8398	29.0564
296	943	164.8050	165.5999	1.1864	0.2087	6.4685	7.1580	30.8972	26.8331
297	944	159.4356	160.8686	0.3851	0.0216	1.8837	0.2421	20.4892	24.3444
298	947	155.2278	155.9054	0.5801	0.1246	2.9165	2.8250	24.2654	30.8867
299	948	154.8856	155.5938	3.3641	0.1989	19.8225	7.0842	29.1977	23.8509
300	949	162.4330	163.2168	1.5589	0.2354	8.7001	6.7197	25.7344	25.6566
301	950	169.6140	170.4092	1.3984	0.2477	7.1867	7.3294	0.0000	0.0000
302	951	171.7555	172.5247	1.2222	0.3064	6.6256	10.2763	0.0000	0.0000
303	952	156.4296	157.1950	2.5509	0.1348	13.6281	4.3178	24.8424	4.4136
304	953	160.3105	161.0784	2.2782	0.2917	12.0034	10.7206	23.6017	23.9828
305	954	172.8775	173.6573	1.2794	0.1810	6.8706	5.6722	20.1259	25.9499
