;Reco;X;Y;BadFlag;SigmaOutNoise;Baseline;risetime;Amplitude
9079;TRUE;27.9158;32.2385;FALSE;5.207823176;-0.000259086;2.00E-10;0.002229556
9080;TRUE;32.704;29.8261;TRUE;3.83037768;-0.000535115;2.00E-10;0.001720019
9081;TRUE;24.2137;30.2704;FALSE;20.38738924;-0.000542631;9.09E-08;0.009093801
9082;TRUE;23.7347;22.6101;FALSE;121.550314;-0.000905963;8.44E-08;0.05280031
9083;TRUE;24.9351;27.666;FALSE;81.34687076;-0.000492501;8.50E-08;0.033171413
9084;TRUE;32.9504;23.5576;FALSE;78.0145133;-0.000710615;8.45E-08;0.033077835
9085;TRUE;22.9452;25.3486;FALSE;142.6281573;-0.000889174;8.00E-08;0.059477129
9086;FALSE;;;;;;;
9087;TRUE;27.0232;29.0974;FALSE;248.2421115;-0.000709328;7.70E-08;0.106928406
9088;TRUE;27.9033;22.9945;FALSE;186.2726718;-0.000553288;8.17E-08;0.081629999
9089;TRUE;28.53;32.2467;TRUE;4.323228144;-0.000658652;2.00E-10;0.001674319
9090;TRUE;26.0083;24.9159;FALSE;152.1709564;-0.000219547;8.18E-08;0.068467251
9091;FALSE;;;;;;;
9092;TRUE;26.2571;27.4465;FALSE;198.7686185;-0.000621179;8.00E-08;0.081255956
9093;TRUE;23.4043;28.9437;FALSE;31.98520087;-0.000301541;9.38E-08;0.014023117
9094;TRUE;26.1938;22.471;FALSE;195.4764539;-0.00041134;8.19E-08;0.085775225
9095;TRUE;29.8972;28.3617;FALSE;46.05512269;-0.000402256;1.03E-07;0.019088012
9096;TRUE;30.2617;24.0519;FALSE;205.8069244;-0.000366785;8.11E-08;0.084665239
9097;TRUE;27.5599;21.4901;FALSE;294.3911932;-0.00056406;8.20E-08;0.126259842
9098;TRUE;27.8983;26.9826;FALSE;163.054282;-0.000486322;8.19E-08;0.071425415
9099;FALSE;;;;;;;
9100;TRUE;32.2004;24.8182;FALSE;65.78854035;-0.000358262;1.07E-07;0.027769032
9101;FALSE;;;;;;;
9102;FALSE;;;;;;;
9103;FALSE;;;;;;;
9104;TRUE;33.4981;29.3764;FALSE;7.892703262;-0.000481186;7.33E-08;0.003076384
9105;TRUE;30.3794;22.6009;FALSE;75.2910445;-0.000733437;8.58E-08;0.03134006
9106;TRUE;32.945;23.7227;FALSE;15.54738147;-0.000368749;7.13E-08;0.006201009
9107;TRUE;27.7321;30.981;FALSE;12.58470276;3.86E-05;1.30E-07;0.005625034
9108;TRUE;27.3572;32.2306;TRUE;3.424805119;-0.000458708;2.00E-10;0.001479903
9109;TRUE;31.276;31.3376;TRUE;4.534141955;-0.000478752;3.00E-10;0.001859411
9110;FALSE;;;;;;;
9111;TRUE;29.4643;23.8879;FALSE;245.3411819;-0.000551926;7.92E-08;0.113450063
9112;FALSE;;;;;;;
9113;FALSE;;;;;;;
9114;TRUE;23.4326;22.4312;FALSE;186.1383241;-0.000865114;8.04E-08;0.075890521
9115;TRUE;33.8855;27.3224;FALSE;6.528257912;-0.000789583;1.02E-07;0.003302448
9116;FALSE;;;;;;;
9117;FALSE;;;;;;;
9118;FALSE;;;;;;;
9119;FALSE;;;;;;;
9120;TRUE;28.7967;29.7123;FALSE;12.5244738;-0.000474191;8.80E-08;0.005330199
9121;TRUE;22.2817;25.1452;FALSE;155.996893;-0.000670882;8.18E-08;0.072867593
9122;TRUE;29.8028;23.1285;FALSE;232.5742636;-0.000786759;7.98E-08;0.097757317
9123;TRUE;23.9037;27.7626;FALSE;131.5079075;-0.00033471;7.70E-08;0.060034186
9124;TRUE;29.7366;22.3427;FALSE;105.9468156;-0.000565977;8.49E-08;0.048773787
9125;TRUE;32.4999;29.7907;TRUE;4.522778577;-0.000798645;2.00E-10;0.001817127
9126;TRUE;33.1003;25.4636;FALSE;68.61121865;-0.000520409;8.67E-08;0.027451216
9127;TRUE;24.5502;21.7273;FALSE;158.5515749;-0.000553624;8.24E-08;0.064477554
9128;TRUE;24.2111;26.4074;FALSE;210.8713314;-0.000279282;8.00E-08;0.102291431
9129;FALSE;;;;;;;
9130;FALSE;;;;;;;
9131;TRUE;32.3015;29.9081;FALSE;12.21392248;-0.000576211;7.32E-08;0.004929813
9132;TRUE;25.4351;28.2567;FALSE;189.2080557;-0.000399198;8.05E-08;0.078232248
9133;TRUE;31.3284;28.3037;FALSE;42.02929468;-7.97E-05;1.05E-07;0.018525816
9134;TRUE;27.4711;26.8532;FALSE;298.5125163;-0.00060115;7.75E-08;0.121044181
9135;TRUE;26.9321;26.3249;FALSE;353.2059037;-0.000167436;7.80E-08;0.149967873
9136;TRUE;27.2867;26.0239;FALSE;311.8960017;-0.000601264;7.98E-08;0.130202574
9137;TRUE;28.7684;23.4471;FALSE;149.8451803;-0.000935521;7.92E-08;0.06298003
9138;FALSE;;;;;;;
9139;TRUE;29.897;29.8206;FALSE;14.179268;-0.000278519;9.13E-08;0.006161513
9140;TRUE;26.9017;26.3904;FALSE;252.6550983;-0.000880383;7.86E-08;0.116216816
9141;TRUE;25.5491;23.5147;FALSE;115.7249034;-0.000444665;8.62E-08;0.052135602
9142;FALSE;;;;;;;
9143;TRUE;29.3784;19.8267;FALSE;81.42989993;-0.000616418;8.60E-08;0.034508189
9144;TRUE;26.8853;26.7002;FALSE;250.7880292;-0.000321545;7.96E-08;0.106877721
9145;FALSE;;;;;;;
9146;FALSE;;;;;;;
9147;FALSE;;;;;;;
9148;TRUE;28.5971;23.8757;FALSE;205.2629391;-0.00066361;8.10E-08;0.082863613
9149;TRUE;27.546;26.4054;FALSE;356.259442;-0.000819218;7.94E-08;0.145777214
9150;FALSE;;;;;;;
9151;FALSE;;;;;;;
9152;TRUE;32.822;24.4117;TRUE;4.830094642;-0.000461292;1.00E-10;0.002006594
9153;TRUE;29.6375;28.739;FALSE;17.47457703;-0.000723993;7.05E-08;0.007407642
9154;FALSE;;;;;;;
9155;TRUE;24.958;30.4701;FALSE;51.13230336;-0.000544272;1.00E-07;0.021452263
9156;TRUE;31.8019;23.7787;FALSE;95.55828883;-0.000534662;8.51E-08;0.040103212
9157;TRUE;28.4769;19.6772;FALSE;117.6768651;-0.000429966;8.71E-08;0.048953902
9158;TRUE;33.2852;27.2832;FALSE;21.93649876;-0.000764777;1.03E-07;0.009382769
9159;TRUE;27.3271;21.946;FALSE;268.8065687;-0.00062872;8.19E-08;0.105511998
9160;FALSE;;;;;;;
9161;TRUE;27.2227;28.655;FALSE;91.69350888;-0.000210336;8.26E-08;0.046880011
9162;FALSE;;;;;;;
9163;TRUE;25.8905;30.2202;FALSE;64.50867574;-0.000404689;8.60E-08;0.026731514
9164;FALSE;;;;;;;
9165;TRUE;23.5069;27.107;FALSE;131.835976;-0.000649385;8.23E-08;0.055070203
9166;TRUE;27.6262;26.2924;FALSE;173.7679894;-0.000327157;8.13E-08;0.073870322
9167;TRUE;29.8753;23.2293;FALSE;212.5735715;-0.000356918;8.09E-08;0.089441167
9168;FALSE;;;;;;;
9169;TRUE;24.9472;24.8026;FALSE;203.2542686;-0.000477534;8.09E-08;0.084297639
9170;TRUE;32.52;21.5913;FALSE;6.490286141;-0.000838024;7.20E-09;0.002753267
9171;TRUE;34.1113;28.3864;FALSE;22.2153365;-0.000723526;1.09E-07;0.009185329
9172;FALSE;;;;;;;
9173;TRUE;32.6837;25.1253;FALSE;17.42845414;-0.000374756;9.95E-08;0.007250954
9174;TRUE;28.5741;24.4571;FALSE;240.5158335;-0.000398123;8.26E-08;0.101721144
9175;FALSE;;;;;;;
9176;FALSE;;;;;;;
9177;TRUE;25.785;25.0411;FALSE;334.7147586;-0.000293654;7.91E-08;0.139884043
9178;FALSE;;;;;;;
9179;TRUE;30.5849;31.7836;FALSE;39.41756226;-0.000897115;1.01E-07;0.01750088
9180;TRUE;29.658;23.6113;FALSE;230.1476251;-0.000680813;8.03E-08;0.094077921
9181;FALSE;;;;;;;
9182;TRUE;29.9437;32.6996;TRUE;4.052560905;-0.000551885;2.00E-10;0.001711035
9183;TRUE;25.8128;20.4207;FALSE;99.63824643;-0.000886218;8.34E-08;0.042574453
9184;TRUE;30.0664;23.5325;FALSE;166.9141481;-0.000562313;8.09E-08;0.075858635
9185;TRUE;31.2121;21.4303;FALSE;72.91552195;-0.000167561;8.63E-08;0.03183329
9186;TRUE;27.502;29.1439;FALSE;217.2169899;-0.000534042;7.70E-08;0.083667749
9187;FALSE;;;;;;;
9188;FALSE;;;;;;;
9189;FALSE;;;;;;;
9190;FALSE;;;;;;;
9191;TRUE;27.3749;19.9853;FALSE;112.0648148;-0.000488767;8.44E-08;0.046985565
9192;TRUE;27.851;20.587;FALSE;201.8361596;-0.000614991;8.25E-08;0.084318439
9193;TRUE;25.3224;23.3402;FALSE;223.4024242;-0.00084435;7.97E-08;0.090572687
9194;TRUE;27.4318;31.865;FALSE;13.56261172;-0.000454321;1.15E-07;0.005671782
9195;FALSE;;;;;;;
9196;TRUE;32.0383;30.8984;TRUE;4.272689476;-0.000386059;2.00E-10;0.001926154
9197;FALSE;;;;;;;
9198;TRUE;28.8402;26.1272;FALSE;162.9912675;-0.000430984;8.14E-08;0.068209114
9199;FALSE;;;;;;;
9200;FALSE;;;;;;;
9201;FALSE;;;;;;;
9202;TRUE;25.66;26.7064;FALSE;189.2311346;-0.000811674;7.85E-08;0.08114589
9203;FALSE;;;;;;;
9204;TRUE;29.8412;24.6917;FALSE;68.15137999;-0.000728417;8.98E-08;0.029362899
9205;TRUE;26.3867;21.2492;FALSE;165.601195;-0.000420856;8.41E-08;0.069049475
9206;FALSE;;;;;;;
9207;TRUE;30.952;27.6759;FALSE;137.0487501;-0.000611885;8.33E-08;0.054163312
9208;FALSE;;;;;;;
9209;TRUE;31.0023;28.7311;FALSE;51.3447875;-0.000692445;9.86E-08;0.021605053
9210;FALSE;;;;;;;
9211;TRUE;33.7755;27.6568;TRUE;3.59487854;-0.000900448;1.00E-10;0.001448094
9212;TRUE;31.1053;22.1859;FALSE;138.9331536;-0.000404689;8.28E-08;0.058241472
9213;FALSE;;;;;;;
9214;FALSE;;;;;;;
9215;FALSE;;;;;;;
9216;TRUE;24.5909;24.7687;FALSE;186.5817822;-0.000769979;7.99E-08;0.07956344
9217;TRUE;33.0642;27.5669;FALSE;14.35722965;-0.000247446;8.15E-08;0.006135511
9218;FALSE;;;;;;;
9219;TRUE;28.552;21.2352;FALSE;121.7066319;-0.00062509;8.21E-08;0.050310275
9220;TRUE;30.4322;25.6369;FALSE;262.3882644;-0.00051808;7.70E-08;0.108131502
9221;TRUE;32.397;28.4829;FALSE;22.14287199;-0.000427205;9.55E-08;0.009263713
9222;TRUE;26.9599;28.0898;FALSE;253.799574;-0.000281978;7.83E-08;0.106782373
9223;FALSE;;;;;;;
9224;TRUE;29.0541;25.4705;FALSE;144.5545407;-0.000446848;7.95E-08;0.060822335
9225;TRUE;31.4112;24.6424;FALSE;72.57367645;-0.00078857;8.35E-08;0.029310528
9226;TRUE;30.1266;25.3621;FALSE;131.7346483;-0.000425127;8.42E-08;0.057354479
9227;TRUE;24.3616;29.8259;FALSE;28.4419638;-0.000289058;1.04E-07;0.011866616
9228;TRUE;29.6075;26.2987;FALSE;137.3392473;-0.00059167;8.11E-08;0.057756129
9229;TRUE;24.3766;22.7659;FALSE;170.770114;-0.000632478;7.95E-08;0.076377416
9230;TRUE;30.2639;26.5433;FALSE;119.2422993;-0.00052067;7.89E-08;0.049532577
9231;TRUE;25.4795;30.0374;FALSE;34.48165776;-0.00076359;1.05E-07;0.014941332
9232;TRUE;27.0466;29.023;FALSE;123.946188;-0.000867392;8.07E-08;0.049912309
9233;TRUE;28.729;30.8148;FALSE;83.34046848;-0.00081402;8.18E-08;0.034601168
9234;TRUE;23.2795;27.9376;FALSE;131.7567551;-0.000217522;8.02E-08;0.054710751
9235;TRUE;29.7734;25.7514;FALSE;201.5717166;-0.000774525;8.00E-08;0.084651857
9236;TRUE;33.415;26.0435;FALSE;19.20475511;-0.000534047;8.95E-08;0.008238423
9237;TRUE;31.0145;23.9741;FALSE;128.3799458;-0.000630047;8.47E-08;0.051283438
9238;TRUE;24.3662;27.402;FALSE;124.3122229;-0.000664337;8.36E-08;0.052785081
9239;TRUE;27.168;20.403;FALSE;103.9235023;-0.000330352;8.49E-08;0.043955363
9240;TRUE;33.5661;29.7308;FALSE;29.66868279;-0.000825795;9.40E-08;0.012533719
9241;FALSE;;;;;;;
9242;TRUE;29.3077;26.2533;FALSE;194.8550547;-0.000642526;8.13E-08;0.098944527
9243;FALSE;;;;;;;
9244;TRUE;27.5246;29.3839;FALSE;56.49696158;-0.000757819;9.98E-08;0.024144536
9245;FALSE;;;;;;;
9246;TRUE;24.1143;22.612;FALSE;298.6170966;-0.000684183;8.02E-08;0.12612157
9247;TRUE;32.6927;29.7523;TRUE;3.400276517;-0.001012987;1.00E-10;0.001395227
9248;TRUE;28.8506;22.863;FALSE;235.9312831;-0.000354691;8.30E-08;0.100246803
9249;FALSE;;;;;;;
9250;FALSE;;;;;;;
9251;TRUE;23.9703;21.4166;FALSE;166.2769799;-0.000692415;8.37E-08;0.064442542
9252;TRUE;25.1822;24.1209;FALSE;316.3276541;-0.000146501;7.98E-08;0.140941866
9253;FALSE;;;;;;;
9254;FALSE;;;;;;;
9255;TRUE;27.856;30.7671;FALSE;62.66079174;-0.000590983;8.95E-08;0.027471446
9256;TRUE;32.8702;29.8903;FALSE;22.80063027;-0.000139609;9.70E-08;0.009937886
9257;TRUE;32.2317;27.4438;FALSE;7.089212209;-0.000852257;3.22E-08;0.002816871
9258;TRUE;31.4862;25.9508;FALSE;74.60806147;-0.000663911;8.52E-08;0.030869934
9259;TRUE;29.7973;22.2665;FALSE;83.15741711;-0.000311187;8.56E-08;0.033158139
9260;TRUE;22.9984;22.3389;FALSE;143.2612303;-0.000919174;8.06E-08;0.059851867
9261;TRUE;32.6917;23.5535;FALSE;34.51196732;-0.000335034;1.09E-07;0.015175302
9262;TRUE;30.0823;31.088;FALSE;9.349707426;-0.001009119;6.39E-08;0.003814551
9263;FALSE;;;;;;;
9264;TRUE;29.5943;28.8295;FALSE;39.46902391;-0.000551846;1.02E-07;0.016372483
9265;TRUE;27.6892;25.8417;FALSE;332.137733;-0.000645298;7.92E-08;0.142435622
9266;FALSE;;;;;;;
9267;FALSE;;;;;;;
9268;FALSE;;;;;;;
9269;TRUE;26.8751;25.2069;FALSE;216.438867;-0.000670242;8.12E-08;0.088590783
9270;TRUE;23.8796;23.5259;FALSE;199.5131932;-0.000654846;8.16E-08;0.083712996
9271;FALSE;;;;;;;
9272;TRUE;25.7006;22.1023;FALSE;157.3484849;-0.000427267;8.37E-08;0.071069354
9273;TRUE;28.8879;28.8284;FALSE;158.6625764;-0.000446747;7.94E-08;0.071410505
9274;FALSE;;;;;;;
9275;TRUE;25.5885;22.0958;FALSE;178.934586;-0.000590399;8.13E-08;0.074982151
9276;FALSE;;;;;;;
9277;FALSE;;;;;;;
9278;TRUE;30.4029;28.9055;FALSE;149.0416734;-0.00088012;8.03E-08;0.060936498
9279;TRUE;32.406;27.9222;TRUE;4.490591066;-0.000496154;2.00E-10;0.001914653
9280;TRUE;27.9678;30.7082;FALSE;50.99073607;-0.000548044;1.03E-07;0.021902526
9281;TRUE;31.216;30.7188;TRUE;4.696203407;-0.000269722;2.00E-10;0.001967255
9282;FALSE;;;;;;;
9283;TRUE;26.7672;21.68;FALSE;195.6035466;-0.000521391;8.35E-08;0.079438427
9284;TRUE;23.4144;29.1555;FALSE;88.03011672;-0.000688489;8.35E-08;0.037297827
9285;TRUE;33.8599;25.684;TRUE;4.38582344;-0.000563865;2.00E-10;0.002033743
9286;TRUE;26.9163;33.1335;TRUE;4.284122893;-0.00048301;2.00E-10;0.001759153
9287;FALSE;;;;;;;
9288;TRUE;28.3211;23.1245;FALSE;264.8299661;-0.000479397;7.96E-08;0.11702514
9289;FALSE;;;;;;;
9290;TRUE;24.5727;26.9653;FALSE;222.2415575;-0.000672566;8.23E-08;0.096172122
9291;TRUE;30.4971;25.2327;FALSE;272.270516;-0.001227741;7.96E-08;0.114774595
9292;FALSE;;;;;;;
9293;FALSE;;;;;;;
9294;TRUE;30.7492;26.3365;FALSE;204.790189;-0.000513876;8.04E-08;0.085955491
9295;TRUE;27.7471;22.4892;FALSE;140.6876978;-0.000454834;8.21E-08;0.058930756
9296;FALSE;;;;;;;
9297;TRUE;24.786;26.5631;FALSE;227.4302935;-0.000900699;7.97E-08;0.094353573
9298;FALSE;;;;;;;
9299;TRUE;27.3638;22.8823;FALSE;236.0235483;-0.000295634;8.35E-08;0.097986398
9300;FALSE;;;;;;;
9301;FALSE;;;;;;;
9302;TRUE;28.136;29.6657;FALSE;95.60224601;-0.000420777;8.14E-08;0.040232668
9303;TRUE;29.1674;26.0298;FALSE;205.4507626;-0.000438367;8.03E-08;0.088013182
9304;FALSE;;;;;;;
9305;FALSE;;;;;;;
9306;FALSE;;;;;;;
9307;TRUE;31.6496;26.9211;FALSE;62.68504699;-0.001024204;9.66E-08;0.027035632
9308;TRUE;33.2286;25.8358;FALSE;9.652988252;-0.000657956;1.14E-07;0.003958156
9309;TRUE;28.1246;24.1178;FALSE;197.4026518;-0.001059296;8.30E-08;0.079655511
9310;FALSE;;;;;;;
9311;TRUE;34.5706;27.1424;FALSE;14.55016489;-0.000404618;1.05E-07;0.006172922
9312;FALSE;;;;;;;
9313;FALSE;;;;;;;
9314;TRUE;24.6066;26.6461;FALSE;205.5045447;-0.000446207;7.89E-08;0.095980772
9315;TRUE;29.214;22.3636;FALSE;109.9108155;-0.000890205;8.37E-08;0.044778367
9316;TRUE;29.29;25.7191;FALSE;232.154973;-0.000246341;8.09E-08;0.098743988
9317;TRUE;27.7207;26.6261;FALSE;337.1412543;-0.000628684;7.95E-08;0.133542802
9318;TRUE;26.5642;30.5173;FALSE;19.69748008;-0.000579949;9.56E-08;0.008410458
9319;TRUE;29.7201;23.6961;FALSE;266.5617581;-0.0007426;8.00E-08;0.115124821
9320;TRUE;28.185;20.4018;FALSE;93.7011468;-0.000752206;8.77E-08;0.040710715
9321;FALSE;;;;;;;
9322;TRUE;25.2299;30.6149;FALSE;82.74219289;-0.000495602;8.01E-08;0.036081913
9323;TRUE;24.9292;26.3617;FALSE;243.6499334;-0.000615194;8.08E-08;0.101535209
9324;TRUE;29.5939;31.3835;TRUE;4.790354513;-0.000441815;2.00E-10;0.002171365
9325;FALSE;;;;;;;
9326;FALSE;;;;;;;
9327;FALSE;;;;;;;
9328;TRUE;33.7844;23.7837;FALSE;28.76074581;-0.00076543;9.08E-08;0.011870222
9329;FALSE;;;;;;;
9330;TRUE;31.5247;29.1106;TRUE;3.588163482;-0.000751891;1.00E-10;0.001464329
9331;FALSE;;;;;;;
9332;TRUE;30.4084;30.1732;FALSE;34.27675097;-0.000341698;1.02E-07;0.013941449
9333;TRUE;27.6792;29.1757;FALSE;158.9436446;-0.000319469;8.05E-08;0.068714989
9334;FALSE;;;;;;;
9335;TRUE;30.2265;23.6793;FALSE;149.6733425;-0.000771612;8.21E-08;0.06104241
9336;TRUE;28.0234;28.7553;FALSE;125.3138558;-0.000287907;8.16E-08;0.057154415
9337;TRUE;29.2947;31.6417;FALSE;24.36646246;-0.00057568;8.71E-08;0.010274969
9338;FALSE;;;;;;;
9339;FALSE;;;;;;;
9340;TRUE;25.2894;27.4915;FALSE;195.6708864;-0.000613077;8.14E-08;0.081572802
9341;FALSE;;;;;;;
9342;TRUE;23.8174;30.0195;FALSE;40.41514205;-0.000472052;1.04E-07;0.019254314
9343;FALSE;;;;;;;
9344;TRUE;30.9347;25.5647;FALSE;142.5564521;-0.000561517;8.22E-08;0.060321088
9345;TRUE;32.395;30.3331;TRUE;4.198178852;-0.000287392;2.00E-10;0.001959963
9346;TRUE;27.1924;30.0323;FALSE;126.6962597;-0.000280569;8.16E-08;0.054170319
9347;TRUE;32.2245;27.3099;FALSE;11.46002827;-0.000300889;6.35E-08;0.004852283
9348;FALSE;;;;;;;
9349;TRUE;27.3633;24.467;FALSE;191.590647;-0.000735564;8.23E-08;0.077431464
9350;TRUE;29.96;31.0961;FALSE;5.689521641;-0.000393905;2.50E-09;0.002470933
9351;FALSE;;;;;;;
9352;FALSE;;;;;;;
9353;TRUE;31.9598;22.8445;FALSE;39.25375005;-0.000678404;1.00E-07;0.01613955
9354;TRUE;30.5195;20.7503;FALSE;46.93130582;-0.00035786;9.36E-08;0.02000156
9355;TRUE;31.0294;34.9026;TRUE;4.09002378;-0.000665017;2.00E-10;0.001654982
9356;FALSE;;;;;;;
9357;TRUE;24.0655;21.7486;FALSE;172.8966442;-0.000700254;8.32E-08;0.072609913
9358;FALSE;;;;;;;
9359;TRUE;23.8744;24.7181;FALSE;220.3369155;-0.000487795;7.91E-08;0.092683116
9360;TRUE;26.1019;27.3511;FALSE;145.7150119;-0.000567751;7.98E-08;0.060968662
9361;TRUE;29.6931;24.2892;FALSE;170.9750074;6.78E-05;8.06E-08;0.078932748
9362;FALSE;;;;;;;
9363;TRUE;31.0645;31.2356;TRUE;3.990512971;-0.000757736;1.00E-10;0.001725713
9364;TRUE;29.8531;21.9682;FALSE;207.6950653;-0.000272093;8.24E-08;0.088838453
9365;FALSE;;;;;;;
9366;TRUE;29.4654;32.0536;TRUE;3.137370175;-0.00050146;1.00E-10;0.001304836
9367;TRUE;28.1344;28.5074;FALSE;123.3848021;-0.000411171;8.18E-08;0.052311793
9368;TRUE;23.7754;29.2258;FALSE;105.0511166;-0.001004424;7.92E-08;0.044998836
9369;FALSE;;;;;;;
9370;FALSE;;;;;;;
9371;FALSE;;;;;;;
9372;TRUE;28.8347;24.7357;FALSE;107.4530565;-0.000466097;8.25E-08;0.047882575
9373;FALSE;;;;;;;
9374;TRUE;26.1956;21.6098;FALSE;320.0850705;-0.000651567;8.17E-08;0.130824239
9375;TRUE;28.7994;25.8212;FALSE;284.2308274;-0.000522737;7.90E-08;0.114950325
9376;TRUE;29.7624;26.771;FALSE;206.1725201;-0.000939093;7.71E-08;0.085885719
9377;TRUE;24.2242;28.0627;FALSE;150.4569066;-0.000376453;7.79E-08;0.062931987
9378;TRUE;26.8453;22.3274;FALSE;152.4179871;-0.000365262;8.45E-08;0.062675948
9379;TRUE;31.7529;28.7626;FALSE;49.52361482;-0.000737188;8.95E-08;0.020504354
9380;TRUE;33.6961;24.3595;FALSE;12.6560617;-0.000710636;6.88E-08;0.005218283
9381;TRUE;29.1378;25.9383;FALSE;243.3239041;-0.000474849;8.17E-08;0.101691118
9382;TRUE;29.7098;25.7521;FALSE;168.0793884;-0.000504813;8.20E-08;0.071207152
9383;FALSE;;;;;;;
9384;TRUE;24.663;28.0048;FALSE;191.4343918;-0.00081073;7.96E-08;0.083860663
9385;TRUE;31.4618;25.2395;FALSE;81.74499379;-0.000530962;8.72E-08;0.035792295
9386;TRUE;24.6431;28.7479;FALSE;218.6214002;-0.000644813;7.70E-08;0.088805613
9387;TRUE;27.6339;29.9098;FALSE;61.01305316;-0.000353568;9.66E-08;0.026146985
9388;TRUE;31.5825;26.7779;FALSE;34.34476865;-0.000814958;1.05E-07;0.014277669
9389;FALSE;;;;;;;
9390;TRUE;27.7352;20.8099;FALSE;135.3375793;-0.000646733;8.35E-08;0.059320017
9391;FALSE;;;;;;;
9392;TRUE;29.31;22.0809;FALSE;185.8140325;-0.000246657;8.00E-08;0.079067136
9393;TRUE;32.9104;23.4933;FALSE;33.46693861;-0.000472285;1.17E-07;0.014311597
9394;TRUE;20.6153;30.1296;FALSE;5.171687414;-0.000387846;1.00E-10;0.002331705
9395;TRUE;30.0642;31.6731;TRUE;4.310757202;-0.000292702;1.00E-10;0.001843088
9396;TRUE;28.4584;26.0223;FALSE;201.2473577;-0.000464032;8.07E-08;0.087196198
9397;TRUE;27.9789;23.0278;FALSE;110.763645;-0.000706666;8.50E-08;0.046752098
9398;TRUE;29.9348;31.0967;FALSE;8.77864271;-0.000401945;9.13E-08;0.003830186
9399;TRUE;28.1344;25.5352;FALSE;275.5926531;-0.000390794;7.93E-08;0.112306167
9400;TRUE;26.5482;25.7497;FALSE;218.2113736;-0.000876353;7.88E-08;0.091028451
9401;FALSE;;;;;;;
9402;TRUE;27.9776;23.2548;FALSE;307.9270222;-0.000644374;8.19E-08;0.131332171
9403;FALSE;;;;;;;
9404;TRUE;33.3087;27.5447;TRUE;4.274933052;-0.00064635;2.00E-10;0.001704785
9405;FALSE;;;;;;;
9406;TRUE;32.7726;23.8601;FALSE;26.60221234;-0.000722288;8.37E-08;0.011482679
9407;TRUE;28.4684;29.4037;FALSE;127.8195536;-0.000548532;8.14E-08;0.054434223
9408;TRUE;29.0285;30.734;FALSE;22.77798855;-0.000336565;7.96E-08;0.00945035
9409;FALSE;;;;;;;
9410;FALSE;;;;;;;
9411;FALSE;;;;;;;
9412;TRUE;31.7212;23.0649;FALSE;109.5872744;-0.000630279;8.33E-08;0.043728079
9413;TRUE;26.5495;24.2227;FALSE;146.412335;-0.000658408;8.18E-08;0.060392837
9414;TRUE;27.934;28.862;FALSE;73.33341972;-0.000486982;8.85E-08;0.030517588
9415;TRUE;26.0644;22.1339;FALSE;186.0493827;-0.000427658;8.26E-08;0.086524284
9416;FALSE;;;;;;;
9417;FALSE;;;;;;;
9418;TRUE;32.3037;24.8064;FALSE;83.54193046;-0.000917702;8.69E-08;0.034575321
9419;FALSE;;;;;;;
9420;FALSE;;;;;;;
9421;TRUE;26.6806;29.333;FALSE;82.39753285;-0.000222756;8.37E-08;0.039922168
9422;TRUE;29.9243;26.9554;FALSE;168.9136603;-0.000380682;8.05E-08;0.065161606
9423;FALSE;;;;;;;
9424;TRUE;25.2626;25.3877;FALSE;219.5798742;-0.000615317;8.03E-08;0.093515549
9425;FALSE;;;;;;;
9426;FALSE;;;;;;;
9427;FALSE;;;;;;;
9428;TRUE;29.1801;27.8472;FALSE;257.6518577;-0.000533448;7.76E-08;0.108930795
9429;FALSE;;;;;;;
9430;FALSE;;;;;;;
9431;FALSE;;;;;;;
9432;TRUE;22.4818;25.7629;FALSE;112.6011334;-0.000564992;8.37E-08;0.047135059
9433;TRUE;29.4494;28.8241;FALSE;112.312023;-0.000785115;7.97E-08;0.04628448
9434;FALSE;;;;;;;
9435;FALSE;;;;;;;
9436;FALSE;;;;;;;
9437;FALSE;;;;;;;
9438;TRUE;27.3093;28.8236;FALSE;248.7788279;-0.000407133;7.91E-08;0.102729168
9439;FALSE;;;;;;;
9440;TRUE;28.4545;26.5244;FALSE;114.5607263;-0.000246352;8.29E-08;0.052756818
9441;TRUE;27.0687;23.6715;FALSE;199.8554783;-0.000558763;8.19E-08;0.086471007
9442;FALSE;;;;;;;
9443;TRUE;25.7594;20.5323;FALSE;101.6260532;-0.000369575;8.41E-08;0.047613275
9444;TRUE;29.1654;27.0124;FALSE;144.8479019;-0.000357399;7.92E-08;0.066098151
9445;TRUE;29.4407;25.128;FALSE;289.7563779;-0.000503772;8.08E-08;0.123925431
9446;FALSE;;;;;;;
9447;TRUE;26.3248;20.7254;FALSE;179.1263758;-0.000425813;8.10E-08;0.077043305
9448;FALSE;;;;;;;
9449;FALSE;;;;;;;
9450;TRUE;23.7448;22.7543;FALSE;160.0802359;-0.000424531;8.55E-08;0.068996507
9451;FALSE;;;;;;;
9452;TRUE;33.1834;26.5115;FALSE;6.798722624;-0.000427815;4.91E-08;0.002898839
9453;TRUE;33.5836;24.703;FALSE;76.30996536;-0.000190214;8.36E-08;0.033253169
9454;TRUE;29.6065;27.4347;FALSE;94.32630034;-0.000663287;8.21E-08;0.039401208
9455;FALSE;;;;;;;
9456;TRUE;32.117;30.4325;FALSE;9.971972367;-0.001070272;9.64E-08;0.004139978
